64,77, 23.88, 27, 30, 35, 
25, 23.77, 27, 30, 0, 
26, 23.88, 27, 30, 1, 
26, 23.77, 27, 30, 2, 
27, 23.88, 27, 30, 3, 
27, 23.88, 27, 30, 4, 
28, 23.88, 27, 30, 5, 
28, 23.88, 27, 30, 6, 
29, 23.88, 27, 30, 7, 
29, 23.88, 27, 30, 8, 
30, 23.88, 27, 30, 9, 
30, 23.88, 27, 30, 10, 
31, 23.88, 27, 30, 11, 
31, 23.88, 27, 30, 12, 
32, 23.88, 27, 30, 13, 
32, 23.98, 27, 30, 14, 
33, 23.98, 27, 30, 15, 
33, 23.98, 27, 30, 16, 
34, 23.98, 27, 30, 17, 
34, 23.98, 27, 30, 18, 
35, 23.98, 27, 30, 19, 
35, 23.98, 27, 30, 20, 
36, 24.09, 27, 30, 21, 
36, 24.09, 27, 30, 22, 
37, 24.09, 27, 30, 23, 
37, 24.09, 27, 30, 24, 
38, 24.09, 27, 30, 25, 
38, 24.09, 27, 30, 26, 
39, 24.19, 27, 30, 27, 
39, 24.19, 27, 30, 28, 
40, 24.19, 27, 30, 29, 
40, 24.19, 27, 30, 30, 
41, 24.19, 27, 30, 31, 
41, 24.30, 27, 30, 32, 
42, 24.19, 27, 30, 33, 
42, 24.19, 27, 30, 34, 
43, 24.30, 27, 30, 35, 
43, 24.30, 27, 30, 36, 
44, 24.30, 27, 30, 37, 
44, 24.30, 27, 30, 38, 
45, 24.30, 27, 30, 39, 
45, 24.30, 27, 30, 40, 
46, 24.19, 27, 30, 41, 
46, 24.40, 27, 30, 42, 
47, 24.40, 27, 30, 43, 
48, 24.40, 27, 30, 44, 
48, 24.40, 27, 30, 45, 
49, 24.51, 27, 30, 46, 
49, 24.40, 27, 30, 47, 
50, 24.51, 27, 30, 48, 
50, 24.51, 27, 30, 49, 
51, 24.51, 27, 30, 50, 
51, 24.51, 27, 30, 0, 
52, 24.61, 27, 30, 1, 
52, 24.51, 27, 30, 2, 
53, 24.61, 27, 30, 3, 
53, 24.61, 27, 30, 4, 
54, 24.61, 27, 30, 5, 
54, 24.61, 27, 30, 6, 
55, 24.61, 27, 30, 7, 
55, 24.61, 27, 30, 8, 
56, 24.61, 27, 30, 9, 
56, 24.72, 27, 30, 10, 
57, 24.72, 27, 30, 11, 
57, 24.72, 27, 30, 12, 
58, 24.72, 27, 30, 13, 
58, 24.72, 27, 30, 14, 
59, 24.72, 27, 30, 15, 
59, 24.72, 27, 30, 16, 
60, 24.82, 27, 30, 17, 
60, 24.82, 27, 30, 18, 
61, 24.82, 27, 30, 19, 
61, 24.82, 27, 30, 20, 
62, 24.93, 27, 30, 21, 
62, 24.82, 27, 30, 22, 
63, 24.93, 27, 30, 23, 
63, 24.93, 27, 30, 24, 
64, 24.93, 27, 30, 25, 
64, 24.93, 27, 30, 26, 
65, 24.93, 27, 30, 27, 
65, 24.93, 27, 30, 28, 
66, 24.93, 27, 30, 29, 
66, 25.03, 27, 30, 30, 
67, 24.93, 27, 30, 31, 
67, 25.03, 27, 30, 32, 
68, 25.03, 27, 30, 33, 
68, 25.03, 27, 30, 34, 
69, 25.03, 27, 30, 35, 
69, 25.03, 27, 30, 36, 
70, 25.03, 27, 30, 37, 
70, 25.03, 27, 30, 38, 
71, 25.14, 27, 30, 39, 
71, 25.14, 27, 30, 40, 
72, 25.14, 27, 30, 41, 
72, 25.14, 27, 30, 42, 
73, 25.14, 27, 30, 43, 
73, 25.14, 27, 30, 44, 
74, 25.14, 27, 30, 45, 
74, 25.14, 27, 30, 46, 
75, 25.24, 27, 30, 47, 
75, 25.24, 27, 30, 48, 
76, 25.24, 27, 30, 49, 
76, 25.24, 27, 30, 50, 
77, 25.24, 27, 30, 0, 
77, 25.35, 27, 30, 1, 
78, 25.24, 27, 30, 2, 
78, 25.35, 27, 30, 3, 
79, 25.35, 27, 30, 4, 
79, 25.35, 27, 30, 5, 
80, 25.35, 27, 30, 6, 
80, 25.35, 27, 30, 7, 
81, 25.35, 27, 30, 8, 
81, 25.45, 27, 30, 9, 
82, 25.45, 27, 30, 10, 
82, 25.45, 27, 30, 11, 
83, 25.45, 27, 30, 12, 
83, 25.45, 27, 30, 13, 
84, 25.45, 27, 30, 14, 
84, 25.45, 27, 30, 15, 
85, 25.45, 27, 30, 16, 
85, 25.56, 27, 30, 17, 
86, 25.56, 27, 30, 18, 
86, 25.56, 27, 30, 19, 
87, 25.56, 27, 30, 20, 
87, 25.56, 27, 30, 21, 
88, 25.56, 27, 30, 22, 
88, 25.66, 27, 30, 23, 
89, 25.66, 27, 30, 24, 
89, 25.66, 27, 30, 25, 
90, 25.56, 27, 30, 26, 
90, 25.66, 27, 30, 27, 
91, 25.66, 27, 30, 28, 
91, 25.66, 27, 30, 29, 
92, 25.66, 27, 30, 30, 
92, 25.77, 27, 30, 31, 
93, 25.77, 27, 30, 32, 
93, 25.66, 27, 30, 33, 
94, 25.77, 27, 30, 34, 
95, 25.77, 27, 30, 35, 
95, 25.77, 27, 30, 36, 
96, 25.77, 27, 30, 37, 
96, 25.77, 27, 30, 38, 
97, 25.88, 27, 30, 39, 
97, 25.88, 27, 30, 40, 
98, 25.88, 27, 30, 41, 
98, 25.88, 27, 30, 42, 
99, 25.88, 27, 30, 43, 
99, 25.88, 27, 30, 44, 
100, 25.88, 27, 30, 45, 
100, 25.88, 27, 30, 46, 
101, 25.88, 27, 30, 47, 
101, 25.98, 27, 30, 48, 
102, 25.88, 27, 30, 49, 
102, 25.98, 27, 30, 50, 
103, 25.98, 27, 30, 0, 
103, 25.98, 27, 30, 1, 
104, 25.98, 27, 30, 2, 
104, 26.09, 27, 30, 3, 
105, 25.98, 27, 30, 4, 
105, 25.98, 27, 30, 5, 
106, 25.98, 27, 30, 6, 
106, 25.98, 27, 30, 7, 
107, 25.98, 27, 30, 8, 
107, 26.09, 27, 30, 9, 
108, 25.98, 27, 30, 10, 
108, 26.09, 27, 30, 11, 
109, 26.09, 27, 30, 12, 
109, 26.09, 27, 30, 13, 
110, 26.09, 27, 30, 14, 
110, 26.09, 27, 30, 15, 
111, 26.09, 27, 30, 16, 
111, 26.09, 27, 30, 17, 
112, 26.19, 27, 30, 18, 
112, 26.19, 27, 30, 19, 
113, 26.19, 27, 30, 20, 
113, 26.09, 27, 30, 21, 
114, 26.19, 27, 30, 22, 
114, 26.19, 27, 30, 23, 
115, 26.19, 27, 30, 24, 
115, 26.19, 27, 30, 25, 
116, 26.19, 27, 30, 26, 
116, 26.30, 27, 30, 27, 
117, 26.30, 27, 30, 28, 
117, 26.30, 27, 30, 29, 
118, 26.19, 27, 30, 30, 
118, 26.30, 27, 30, 31, 
119, 26.30, 27, 30, 32, 
119, 26.30, 27, 30, 33, 
120, 26.30, 27, 30, 34, 
120, 26.41, 27, 30, 35, 
121, 26.41, 27, 30, 36, 
121, 26.30, 27, 30, 37, 
122, 26.41, 27, 30, 38, 
122, 26.30, 27, 30, 39, 
123, 26.30, 27, 30, 40, 
123, 26.41, 27, 30, 41, 
124, 26.41, 27, 30, 42, 
124, 26.41, 27, 30, 43, 
125, 26.41, 27, 30, 44, 
125, 26.41, 27, 30, 45, 
126, 26.41, 27, 30, 46, 
126, 26.41, 27, 30, 47, 
127, 26.51, 27, 30, 48, 
127, 26.41, 27, 30, 49, 
128, 26.51, 27, 30, 50, 
128, 26.51, 27, 30, 0, 
129, 26.51, 27, 30, 1, 
129, 26.41, 27, 30, 2, 
130, 26.51, 27, 30, 3, 
130, 26.51, 27, 30, 4, 
131, 26.51, 27, 30, 5, 
131, 26.51, 27, 30, 6, 
132, 26.51, 27, 30, 7, 
132, 26.51, 27, 30, 8, 
133, 26.30, 27, 30, 9, 
133, 26.51, 27, 30, 10, 
134, 26.51, 27, 30, 11, 
134, 26.62, 27, 30, 12, 
135, 26.51, 27, 30, 13, 
135, 26.62, 27, 30, 14, 
136, 26.62, 27, 30, 15, 
136, 26.62, 27, 30, 16, 
137, 26.51, 27, 30, 17, 
137, 26.62, 27, 30, 18, 
138, 26.51, 27, 30, 19, 
138, 26.62, 27, 30, 20, 
139, 26.62, 27, 30, 21, 
139, 26.62, 27, 30, 22, 
140, 26.62, 27, 30, 23, 
140, 26.62, 27, 30, 24, 
141, 26.72, 27, 30, 25, 
142, 26.72, 27, 30, 26, 
142, 26.72, 27, 30, 27, 
143, 26.62, 27, 30, 28, 
143, 26.72, 27, 30, 29, 
144, 26.62, 27, 30, 30, 
144, 26.62, 27, 30, 31, 
145, 26.72, 27, 30, 32, 
145, 26.72, 27, 30, 33, 
146, 26.72, 27, 30, 34, 
146, 26.72, 27, 30, 35, 
147, 26.72, 27, 30, 36, 
147, 26.72, 27, 30, 37, 
148, 26.72, 27, 30, 38, 
148, 26.72, 27, 30, 39, 
149, 26.72, 27, 30, 40, 
149, 26.72, 27, 30, 41, 
150, 26.72, 27, 30, 42, 
150, 26.72, 27, 30, 43, 
151, 26.72, 27, 30, 44, 
151, 26.72, 27, 30, 45, 
152, 26.72, 27, 30, 46, 
152, 26.72, 27, 30, 47, 
153, 26.72, 27, 30, 48, 
153, 26.72, 27, 30, 49, 
154, 26.72, 27, 30, 50, 
154, 26.72, 27, 30, 0, 
155, 26.72, 27, 30, 1, 
155, 26.72, 27, 30, 2, 
156, 26.72, 27, 30, 3, 
156, 26.72, 27, 30, 4, 
157, 26.72, 27, 30, 5, 
157, 26.83, 27, 30, 6, 
158, 26.72, 27, 30, 7, 
158, 26.72, 27, 30, 8, 
159, 26.72, 27, 30, 9, 
159, 26.83, 27, 30, 10, 
160, 26.72, 27, 30, 11, 
160, 26.83, 27, 30, 12, 
161, 26.72, 27, 30, 13, 
161, 26.72, 27, 30, 14, 
162, 26.83, 27, 30, 15, 
162, 26.72, 27, 30, 16, 
163, 26.83, 27, 30, 17, 
163, 26.83, 27, 30, 18, 
164, 26.83, 27, 30, 19, 
164, 26.83, 27, 30, 20, 
165, 26.83, 27, 30, 21, 
165, 26.72, 27, 30, 22, 
166, 26.83, 27, 30, 23, 
166, 26.83, 27, 30, 24, 
167, 26.72, 27, 30, 25, 
167, 26.83, 27, 30, 26, 
168, 26.83, 27, 30, 27, 
168, 26.83, 27, 30, 28, 
169, 26.72, 27, 30, 29, 
169, 26.83, 27, 30, 30, 
170, 26.83, 27, 30, 31, 
170, 26.72, 27, 30, 32, 
171, 26.83, 27, 30, 33, 
171, 26.83, 27, 30, 34, 
172, 26.83, 27, 30, 35, 
172, 26.83, 27, 30, 36, 
173, 26.83, 27, 30, 37, 
173, 26.83, 27, 30, 38, 
174, 26.94, 27, 30, 39, 
174, 26.83, 27, 30, 40, 
175, 26.83, 27, 30, 41, 
175, 26.83, 27, 30, 42, 
176, 26.94, 27, 30, 43, 
176, 26.83, 27, 30, 44, 
177, 26.94, 27, 30, 45, 
177, 26.83, 27, 30, 46, 
178, 26.94, 27, 30, 47, 
178, 26.94, 27, 30, 48, 
179, 26.83, 27, 30, 49, 
179, 26.94, 27, 30, 50, 
180, 26.83, 27, 30, 0, 
180, 26.94, 27, 30, 1, 
181, 26.94, 27, 30, 2, 
181, 26.94, 27, 30, 3, 
182, 26.94, 27, 30, 4, 
182, 26.94, 27, 30, 5, 
183, 26.94, 27, 30, 6, 
183, 26.94, 27, 30, 7, 
184, 26.94, 27, 30, 8, 
184, 26.94, 27, 30, 9, 
185, 26.94, 27, 30, 10, 
185, 26.94, 27, 30, 11, 
186, 27.04, 27, 30, 11, 
186, 26.94, 27, 30, 12, 
187, 26.94, 27, 30, 13, 
187, 26.94, 27, 30, 14, 
188, 26.94, 27, 30, 15, 
189, 26.94, 27, 30, 16, 
189, 27.04, 27, 30, 16, 
190, 27.04, 27, 30, 16, 
190, 27.04, 27, 30, 16, 
191, 26.94, 27, 30, 17, 
191, 27.04, 27, 30, 17, 
192, 27.04, 27, 30, 17, 
192, 26.94, 27, 30, 18, 
193, 27.04, 27, 30, 18, 
193, 27.04, 27, 30, 18, 
194, 27.04, 27, 30, 18, 
194, 27.04, 27, 30, 18, 
195, 27.04, 27, 30, 18, 
195, 27.04, 27, 30, 18, 
196, 27.04, 27, 30, 18, 
196, 27.04, 27, 30, 18, 
197, 27.04, 27, 30, 18, 
197, 27.04, 27, 30, 18, 
198, 27.04, 27, 30, 18, 
198, 27.04, 27, 30, 18, 
199, 27.04, 27, 30, 18, 
199, 27.15, 27, 30, 18, 
200, 27.15, 27, 30, 18, 
200, 27.04, 27, 30, 18, 
201, 27.15, 27, 30, 18, 
201, 27.15, 27, 30, 18, 
202, 27.04, 27, 30, 18, 
202, 27.15, 27, 30, 18, 
203, 27.15, 27, 30, 18, 
203, 27.15, 27, 30, 18, 
204, 27.04, 27, 30, 18, 
204, 27.15, 27, 30, 18, 
205, 27.04, 27, 30, 18, 
205, 27.15, 27, 30, 18, 
206, 27.15, 27, 30, 18, 
206, 27.15, 27, 30, 18, 
207, 27.15, 27, 30, 18, 
207, 27.15, 27, 30, 18, 
208, 27.15, 27, 30, 18, 
208, 27.15, 27, 30, 18, 
209, 27.15, 27, 30, 18, 
209, 27.15, 27, 30, 18, 
210, 27.15, 27, 30, 18, 
210, 27.15, 27, 30, 18, 
211, 27.15, 27, 30, 18, 
211, 27.15, 27, 30, 18, 
212, 27.15, 27, 30, 18, 
212, 27.15, 27, 30, 18, 
213, 27.15, 27, 30, 18, 
213, 27.15, 27, 30, 18, 
214, 27.15, 27, 30, 18, 
214, 27.15, 27, 30, 18, 
215, 27.15, 27, 30, 18, 
215, 27.15, 27, 30, 18, 
216, 27.15, 27, 30, 18, 
216, 27.15, 27, 30, 18, 
217, 27.15, 27, 30, 18, 
217, 27.15, 27, 30, 18, 
218, 27.15, 27, 30, 18, 
218, 27.15, 27, 30, 18, 
219, 27.15, 27, 30, 18, 
219, 27.04, 27, 30, 18, 
220, 27.15, 27, 30, 18, 
220, 27.04, 27, 30, 18, 
221, 27.15, 27, 30, 18, 
221, 27.04, 27, 30, 18, 
222, 27.15, 27, 30, 18, 
222, 27.15, 27, 30, 18, 
223, 27.15, 27, 30, 18, 
223, 27.15, 27, 30, 18, 
224, 27.15, 27, 30, 18, 
224, 27.15, 27, 30, 18, 
225, 27.15, 27, 30, 18, 
225, 27.15, 27, 30, 18, 
226, 27.04, 27, 30, 18, 
226, 27.15, 27, 30, 18, 
227, 27.04, 27, 30, 18, 
227, 27.04, 27, 30, 18, 
228, 27.04, 27, 30, 18, 
228, 27.04, 27, 30, 18, 
229, 27.04, 27, 30, 18, 
229, 27.04, 27, 30, 18, 
230, 27.04, 27, 30, 18, 
230, 27.04, 27, 30, 18, 
231, 27.04, 27, 30, 18, 
231, 27.04, 27, 30, 18, 
232, 27.04, 27, 30, 18, 
232, 27.04, 27, 30, 18, 
233, 27.04, 27, 30, 18, 
233, 27.04, 27, 30, 18, 
234, 27.04, 27, 30, 18, 
235, 27.04, 27, 30, 18, 
235, 26.94, 27, 30, 19, 
236, 27.04, 27, 30, 19, 
236, 27.04, 27, 30, 19, 
237, 27.04, 27, 30, 19, 
237, 26.94, 27, 30, 20, 
238, 27.04, 27, 30, 20, 
238, 26.94, 27, 30, 21, 
239, 26.94, 27, 30, 22, 
239, 26.94, 27, 30, 23, 
240, 26.94, 27, 30, 24, 
240, 26.94, 27, 30, 25, 
241, 26.94, 27, 30, 26, 
241, 26.94, 27, 30, 27, 
242, 26.94, 27, 30, 28, 
242, 26.94, 27, 30, 29, 
243, 26.94, 27, 30, 30, 
243, 26.94, 27, 30, 31, 
244, 26.94, 27, 30, 32, 
244, 26.83, 27, 30, 33, 
245, 26.94, 27, 30, 34, 
245, 26.94, 27, 30, 35, 
246, 26.94, 27, 30, 36, 
246, 26.83, 27, 30, 37, 
247, 26.83, 27, 30, 38, 
247, 26.94, 27, 30, 39, 
248, 26.83, 27, 30, 40, 
248, 26.83, 27, 30, 41, 
249, 26.83, 27, 30, 42, 
249, 26.83, 27, 30, 43, 
250, 26.83, 27, 30, 44, 
250, 26.83, 27, 30, 45, 
251, 26.83, 27, 30, 46, 
251, 26.83, 27, 30, 47, 
252, 26.83, 27, 30, 48, 
252, 26.72, 27, 30, 49, 
253, 26.72, 27, 30, 50, 
253, 26.83, 27, 30, 0, 
254, 26.72, 27, 30, 1, 
254, 26.72, 27, 30, 2, 
255, 26.72, 27, 30, 3, 
255, 26.72, 27, 30, 4, 
256, 26.72, 27, 30, 5, 
256, 26.72, 27, 30, 6, 
257, 26.72, 27, 30, 7, 
257, 26.72, 27, 30, 8, 
258, 26.72, 27, 30, 9, 
258, 26.72, 27, 30, 10, 
259, 26.72, 27, 30, 11, 
259, 26.62, 27, 30, 12, 
260, 26.72, 27, 30, 13, 
260, 26.62, 27, 30, 14, 
261, 26.62, 27, 30, 15, 
261, 26.62, 27, 30, 16, 
262, 26.62, 27, 30, 17, 
262, 26.62, 27, 30, 18, 
263, 26.62, 27, 30, 19, 
263, 26.62, 27, 30, 20, 
264, 26.62, 27, 30, 21, 
264, 26.62, 27, 30, 22, 
265, 26.62, 27, 30, 23, 
265, 26.62, 27, 30, 24, 
266, 26.62, 27, 30, 25, 
266, 26.62, 27, 30, 26, 
267, 26.62, 27, 30, 27, 
267, 26.51, 27, 30, 28, 
268, 26.62, 27, 30, 29, 
268, 26.62, 27, 30, 30, 
269, 26.62, 27, 30, 31, 
269, 26.62, 27, 30, 32, 
270, 26.51, 27, 30, 33, 
270, 26.62, 27, 30, 34, 
271, 26.62, 27, 30, 35, 
271, 26.51, 27, 30, 36, 
272, 26.62, 27, 30, 37, 
272, 26.51, 27, 30, 38, 
273, 26.51, 27, 30, 39, 
273, 26.62, 27, 30, 40, 
274, 26.51, 27, 30, 41, 
274, 26.51, 27, 30, 42, 
275, 26.51, 27, 30, 43, 
275, 26.51, 27, 30, 44, 
276, 26.51, 27, 30, 45, 
276, 26.51, 27, 30, 46, 
277, 26.51, 27, 30, 47, 
277, 26.51, 27, 30, 48, 
278, 26.51, 27, 30, 49, 
278, 26.51, 27, 30, 50, 
279, 26.51, 27, 30, 0, 
279, 26.51, 27, 30, 1, 
280, 26.51, 27, 30, 2, 
280, 26.51, 27, 30, 3, 
281, 26.51, 27, 30, 4, 
282, 26.51, 27, 30, 5, 
282, 26.41, 27, 30, 6, 
283, 26.51, 27, 30, 7, 
283, 26.51, 27, 30, 8, 
284, 26.51, 27, 30, 9, 
284, 26.51, 27, 30, 10, 
285, 26.51, 27, 30, 11, 
285, 26.51, 27, 30, 12, 
286, 26.41, 27, 30, 13, 
286, 26.51, 27, 30, 14, 
287, 26.51, 27, 30, 15, 
287, 26.51, 27, 30, 16, 
288, 26.41, 27, 30, 17, 
288, 26.51, 27, 30, 18, 
289, 26.41, 27, 30, 19, 
289, 26.41, 27, 30, 20, 
290, 26.41, 27, 30, 21, 
290, 26.41, 27, 30, 22, 
291, 26.51, 27, 30, 23, 
291, 26.41, 27, 30, 24, 
292, 26.41, 27, 30, 25, 
292, 26.51, 27, 30, 26, 
293, 26.51, 27, 30, 27, 
293, 26.41, 27, 30, 28, 
294, 26.51, 27, 30, 29, 
294, 26.41, 27, 30, 30, 
295, 26.41, 27, 30, 31, 
295, 26.51, 27, 30, 32, 
296, 26.41, 27, 30, 33, 
296, 26.51, 27, 30, 34, 
297, 26.51, 27, 30, 35, 
297, 26.51, 27, 30, 36, 
298, 26.41, 27, 30, 37, 
298, 26.51, 27, 30, 38, 
299, 26.41, 27, 30, 39, 
299, 26.41, 27, 30, 40, 
300, 26.51, 27, 30, 41, 
300, 26.41, 27, 30, 42, 
301, 26.51, 27, 30, 43, 
301, 26.41, 27, 30, 44, 
302, 26.51, 27, 30, 45, 
302, 26.41, 27, 30, 46, 
303, 26.51, 27, 30, 47, 
303, 26.51, 27, 30, 48, 
304, 26.41, 27, 30, 49, 
304, 26.51, 27, 30, 50, 
305, 26.51, 27, 30, 0, 
305, 26.51, 27, 30, 1, 
306, 26.41, 27, 30, 2, 
306, 26.51, 27, 30, 3, 
307, 26.41, 27, 30, 4, 
307, 26.51, 27, 30, 5, 
308, 26.41, 27, 30, 6, 
308, 26.51, 27, 30, 7, 
309, 26.51, 27, 30, 8, 
309, 26.41, 27, 30, 9, 
310, 26.51, 27, 30, 10, 
310, 26.41, 27, 30, 11, 
311, 26.51, 27, 30, 12, 
311, 26.51, 27, 30, 13, 
312, 26.51, 27, 30, 14, 
312, 26.51, 27, 30, 15, 
313, 26.51, 27, 30, 16, 
313, 26.51, 27, 30, 17, 
314, 26.51, 27, 30, 18, 
314, 26.51, 27, 30, 19, 
315, 26.51, 27, 30, 20, 
315, 26.51, 27, 30, 21, 
316, 26.51, 27, 30, 22, 
316, 26.62, 27, 30, 23, 
317, 26.51, 27, 30, 24, 
317, 26.51, 27, 30, 25, 
318, 26.51, 27, 30, 26, 
318, 26.51, 27, 30, 27, 
319, 26.51, 27, 30, 28, 
319, 26.62, 27, 30, 29, 
320, 26.51, 27, 30, 30, 
320, 26.62, 27, 30, 31, 
321, 26.51, 27, 30, 32, 
321, 26.62, 27, 30, 33, 
322, 26.62, 27, 30, 34, 
322, 26.62, 27, 30, 35, 
323, 26.62, 27, 30, 36, 
323, 26.51, 27, 30, 37, 
324, 26.62, 27, 30, 38, 
324, 26.62, 27, 30, 39, 
325, 26.62, 27, 30, 40, 
325, 26.62, 27, 30, 41, 
326, 26.62, 27, 30, 42, 
326, 26.62, 27, 30, 43, 
327, 26.62, 27, 30, 44, 
327, 26.62, 27, 30, 45, 
328, 26.62, 27, 30, 46, 
329, 26.62, 27, 30, 47, 
329, 26.62, 27, 30, 48, 
330, 26.62, 27, 30, 49, 
330, 26.62, 27, 30, 50, 
331, 26.72, 27, 30, 0, 
331, 26.62, 27, 30, 1, 
332, 26.72, 27, 30, 2, 
332, 26.62, 27, 30, 3, 
333, 26.72, 27, 30, 4, 
333, 26.72, 27, 30, 5, 
334, 26.72, 27, 30, 6, 
334, 26.72, 27, 30, 7, 
335, 26.72, 27, 30, 8, 
335, 26.72, 27, 30, 9, 
336, 26.72, 27, 30, 10, 
336, 26.72, 27, 30, 11, 
337, 26.72, 27, 30, 12, 
337, 26.72, 27, 30, 13, 
338, 26.83, 27, 30, 14, 
338, 26.72, 27, 30, 15, 
339, 26.83, 27, 30, 16, 
339, 26.83, 27, 30, 17, 
340, 26.83, 27, 30, 18, 
340, 26.72, 27, 30, 19, 
341, 26.83, 27, 30, 20, 
341, 26.83, 27, 30, 21, 
342, 26.83, 27, 30, 22, 
342, 26.83, 27, 30, 23, 
343, 26.83, 27, 30, 24, 
343, 26.83, 27, 30, 25, 
344, 26.83, 27, 30, 26, 
344, 26.94, 27, 30, 27, 
345, 26.94, 27, 30, 28, 
345, 26.83, 27, 30, 29, 
346, 26.94, 27, 30, 30, 
346, 26.94, 27, 30, 31, 
347, 26.94, 27, 30, 32, 
347, 26.94, 27, 30, 33, 
348, 26.94, 27, 30, 34, 
348, 26.94, 27, 30, 35, 
349, 26.94, 27, 30, 36, 
349, 26.94, 27, 30, 37, 
350, 27.04, 27, 30, 37, 
350, 26.94, 27, 30, 38, 
351, 27.04, 27, 30, 38, 
351, 27.04, 27, 30, 38, 
352, 27.04, 27, 30, 38, 
352, 27.04, 27, 30, 38, 
353, 27.04, 27, 30, 38, 
353, 27.04, 27, 30, 38, 
354, 27.04, 27, 30, 38, 
354, 27.15, 27, 30, 38, 
355, 27.15, 27, 30, 38, 
355, 27.15, 27, 30, 38, 
356, 27.15, 27, 30, 38, 
356, 27.15, 27, 30, 38, 
357, 27.15, 27, 30, 38, 
357, 27.15, 27, 30, 38, 
358, 27.04, 27, 30, 38, 
358, 27.15, 27, 30, 38, 
359, 27.15, 27, 30, 38, 
359, 27.15, 27, 30, 38, 
360, 27.15, 27, 30, 38, 
360, 27.15, 27, 30, 38, 
361, 27.15, 27, 30, 38, 
361, 27.15, 27, 30, 38, 
362, 27.25, 27, 30, 38, 
362, 27.15, 27, 30, 38, 
363, 27.25, 27, 30, 38, 
363, 27.25, 27, 30, 38, 
364, 27.25, 27, 30, 38, 
364, 27.15, 27, 30, 38, 
365, 27.25, 27, 30, 38, 
365, 27.36, 27, 30, 38, 
366, 27.15, 27, 30, 38, 
366, 27.25, 27, 30, 38, 
367, 27.25, 27, 30, 38, 
367, 27.25, 27, 30, 38, 
368, 27.25, 27, 30, 38, 
368, 27.25, 27, 30, 38, 
369, 27.25, 27, 30, 38, 
369, 27.25, 27, 30, 38, 
370, 27.25, 27, 30, 38, 
370, 27.25, 27, 30, 38, 
371, 27.25, 27, 30, 38, 
371, 27.25, 27, 30, 38, 
372, 27.25, 27, 30, 38, 
372, 27.25, 27, 30, 38, 
373, 27.25, 27, 30, 38, 
373, 27.25, 27, 30, 38, 
374, 27.25, 27, 30, 38, 
375, 27.25, 27, 30, 38, 
375, 27.25, 27, 30, 38, 
376, 27.25, 27, 30, 38, 
376, 27.25, 27, 30, 38, 
377, 27.36, 27, 30, 38, 
377, 27.36, 27, 30, 38, 
378, 27.25, 27, 30, 38, 
378, 27.36, 27, 30, 38, 
379, 27.36, 27, 30, 38, 
379, 27.25, 27, 30, 38, 
380, 27.36, 27, 30, 38, 
380, 27.36, 27, 30, 38, 
381, 27.36, 27, 30, 38, 
381, 27.25, 27, 30, 38, 
382, 27.25, 27, 30, 38, 
382, 27.36, 27, 30, 38, 
383, 27.36, 27, 30, 38, 
383, 27.36, 27, 30, 38, 
384, 27.25, 27, 30, 38, 
384, 27.36, 27, 30, 38, 
385, 27.36, 27, 30, 38, 
